Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
28.0,Sun,2024-03-10,20:45,Fiorentina,Roma,2.1,0.6,2–2,2023-2024,276
28.0,Mon,2024-03-11,20:45,Lazio,Udinese,2.2,1.2,1–2,2023-2024,277
29.0,Fri,2024-03-15,20:45,Empoli,Bologna,1.0,2.3,0–1,2023-2024,278
29.0,Sat,2024-03-16,15:00,Udinese,Torino,0.4,1.0,0–2,2023-2024,279
29.0,Sat,2024-03-16,15:00,Monza,Cagliari,1.0,0.4,1–0,2023-2024,280
29.0,Sat,2024-03-16,18:00,Salernitana,Lecce,1.2,1.2,0–1,2023-2024,281
29.0,Sat,2024-03-16,20:45,Frosinone,Lazio,2.1,2.9,2–3,2023-2024,282
29.0,Sun,2024-03-17,12:30,Juventus,Genoa,1.0,0.2,0–0,2023-2024,283
29.0,Sun,2024-03-17,15:00,Hellas Verona,Milan,0.5,2.7,1–3,2023-2024,284
29.0,Sun,2024-03-17,18:00,Roma,Sassuolo,0.7,0.5,1–0,2023-2024,285
29.0,Sun,2024-03-17,20:45,Inter,Napoli,1.6,1.4,1–1,2023-2024,286
30.0,Sat,2024-03-30,12:30,Napoli,Atalanta,1.6,0.9,0–3,2023-2024,287
30.0,Sat,2024-03-30,15:00,Genoa,Frosinone,1.5,0.8,1–1,2023-2024,288
30.0,Sat,2024-03-30,15:00,Torino,Monza,1.6,0.8,1–0,2023-2024,289
30.0,Sat,2024-03-30,18:00,Lazio,Juventus,1.1,0.5,1–0,2023-2024,290
30.0,Sat,2024-03-30,20:45,Fiorentina,Milan,1.4,3.1,1–2,2023-2024,291
30.0,Mon,2024-04-01,12:30,Bologna,Salernitana,1.6,0.6,3–0,2023-2024,292
30.0,Mon,2024-04-01,15:00,Sassuolo,Udinese,1.2,1.5,1–1,2023-2024,293
30.0,Mon,2024-04-01,15:00,Cagliari,Hellas Verona,0.6,1.4,1–1,2023-2024,294
30.0,Mon,2024-04-01,18:00,Lecce,Roma,1.8,1.3,0–0,2023-2024,295
30.0,Mon,2024-04-01,20:45,Inter,Empoli,2.1,0.5,2–0,2023-2024,296
31.0,Fri,2024-04-05,20:45,Salernitana,Sassuolo,1.2,2.3,2–2,2023-2024,297
31.0,Sat,2024-04-06,15:00,Milan,Lecce,1.5,0.5,3–0,2023-2024,298
31.0,Sat,2024-04-06,18:00,Roma,Lazio,0.7,0.4,1–0,2023-2024,299
31.0,Sat,2024-04-06,20:45,Empoli,Torino,0.5,2.1,3–2,2023-2024,300
31.0,Sun,2024-04-07,12:30,Frosinone,Bologna,0.4,2.0,0–0,2023-2024,301
31.0,Sun,2024-04-07,15:00,Monza,Napoli,0.4,2.2,2–4,2023-2024,302
31.0,Sun,2024-04-07,18:00,Cagliari,Atalanta,0.7,0.5,2–1,2023-2024,303
31.0,Sun,2024-04-07,18:00,Hellas Verona,Genoa,1.3,2.2,1–2,2023-2024,304
31.0,Sun,2024-04-07,20:45,Juventus,Fiorentina,1.9,0.5,1–0,2023-2024,305
31.0,Mon,2024-04-08,20:45,Udinese,Inter,0.1,3.3,1–2,2023-2024,306
32.0,Fri,2024-04-12,20:45,Lazio,Salernitana,1.9,0.6,4–1,2023-2024,307
32.0,Sat,2024-04-13,15:00,Lecce,Empoli,2.6,0.1,1–0,2023-2024,308
32.0,Sat,2024-04-13,18:00,Torino,Juventus,0.6,1.2,0–0,2023-2024,309
32.0,Sat,2024-04-13,20:45,Bologna,Monza,2.1,0.4,0–0,2023-2024,310
32.0,Sun,2024-04-14,12:30,Napoli,Frosinone,2.2,2.4,2–2,2023-2024,311
32.0,Sun,2024-04-14,15:00,Sassuolo,Milan,1.2,2.8,3–3,2023-2024,312
32.0,Sun,2024-04-14,20:45,Inter,Cagliari,2.0,1.1,2–2,2023-2024,313
32.0,Mon,2024-04-15,18:30,Fiorentina,Genoa,1.5,1.3,1–1,2023-2024,314
32.0,Mon,2024-04-15,20:45,Atalanta,Hellas Verona,1.5,1.5,2–2,2023-2024,315
33.0,Fri,2024-04-19,18:30,Genoa,Lazio,0.5,1.0,0–1,2023-2024,316
33.0,Fri,2024-04-19,20:45,Cagliari,Juventus,2.2,0.7,2–2,2023-2024,317
33.0,Sat,2024-04-20,18:00,Empoli,Napoli,0.9,0.6,1–0,2023-2024,318
33.0,Sat,2024-04-20,20:45,Hellas Verona,Udinese,0.8,1.7,1–0,2023-2024,319
33.0,Sun,2024-04-21,12:30,Sassuolo,Lecce,0.6,2.3,0–3,2023-2024,320
33.0,Sun,2024-04-21,15:00,Torino,Frosinone,0.6,0.6,0–0,2023-2024,321
33.0,Sun,2024-04-21,18:00,Salernitana,Fiorentina,0.2,2.0,0–2,2023-2024,322
33.0,Sun,2024-04-21,20:45,Monza,Atalanta,1.1,1.5,1–2,2023-2024,323
33.0,Mon,2024-04-22,18:30,Roma,Bologna,2.0,1.1,1–3,2023-2024,324
33.0,Mon,2024-04-22,20:45,Milan,Inter,2.2,2.0,1–2,2023-2024,325
32.0,Thu,2024-04-25,20:00,Udinese,Roma,0.6,1.4,1–2,2023-2024,326
34.0,Fri,2024-04-26,20:45,Frosinone,Salernitana,1.7,1.4,3–0,2023-2024,327
34.0,Sat,2024-04-27,15:00,Lecce,Monza,0.9,1.1,1–1,2023-2024,328
34.0,Sat,2024-04-27,18:00,Juventus,Milan,1.4,0.3,0–0,2023-2024,329
34.0,Sat,2024-04-27,20:45,Lazio,Hellas Verona,1.1,0.6,1–0,2023-2024,330
34.0,Sun,2024-04-28,12:30,Inter,Torino,1.7,0.5,2–0,2023-2024,331
34.0,Sun,2024-04-28,15:00,Bologna,Udinese,0.7,0.7,1–1,2023-2024,332
34.0,Sun,2024-04-28,18:00,Atalanta,Empoli,1.9,0.4,2–0,2023-2024,333
34.0,Sun,2024-04-28,18:00,Napoli,Roma,3.0,1.6,2–2,2023-2024,334
34.0,Sun,2024-04-28,20:45,Fiorentina,Sassuolo,3.2,0.3,5–1,2023-2024,335
34.0,Mon,2024-04-29,20:45,Genoa,Cagliari,1.2,1.1,3–0,2023-2024,336
35.0,Fri,2024-05-03,20:45,Torino,Bologna,0.7,0.2,0–0,2023-2024,337
35.0,Sat,2024-05-04,18:00,Monza,Lazio,1.7,1.4,2–2,2023-2024,338
35.0,Sat,2024-05-04,20:45,Sassuolo,Inter,0.3,1.1,1–0,2023-2024,339
35.0,Sun,2024-05-05,12:30,Cagliari,Lecce,1.0,1.8,1–1,2023-2024,340
35.0,Sun,2024-05-05,15:00,Empoli,Frosinone,0.3,1.2,0–0,2023-2024,341
35.0,Sun,2024-05-05,15:00,Hellas Verona,Fiorentina,1.9,0.9,2–1,2023-2024,342
35.0,Sun,2024-05-05,18:00,Milan,Genoa,2.8,1.0,3–3,2023-2024,343
35.0,Sun,2024-05-05,20:45,Roma,Juventus,1.7,1.2,1–1,2023-2024,344
35.0,Mon,2024-05-06,18:00,Salernitana,Atalanta,0.5,1.9,1–2,2023-2024,345
35.0,Mon,2024-05-06,20:45,Udinese,Napoli,0.7,0.8,1–1,2023-2024,346
36.0,Fri,2024-05-10,20:45,Frosinone,Inter,1.3,1.8,0–5,2023-2024,347
36.0,Sat,2024-05-11,18:00,Napoli,Bologna,1.5,1.4,0–2,2023-2024,348
36.0,Sat,2024-05-11,20:45,Milan,Cagliari,3.3,1.5,5–1,2023-2024,349
36.0,Sun,2024-05-12,12:30,Lazio,Empoli,1.7,1.2,2–0,2023-2024,350
36.0,Sun,2024-05-12,15:00,Genoa,Sassuolo,0.9,1.7,2–1,2023-2024,351
36.0,Sun,2024-05-12,15:00,Hellas Verona,Torino,1.2,0.5,1–2,2023-2024,352
36.0,Sun,2024-05-12,18:00,Juventus,Salernitana,2.3,0.8,1–1,2023-2024,353
36.0,Sun,2024-05-12,20:45,Atalanta,Roma,2.7,1.2,2–1,2023-2024,354
36.0,Mon,2024-05-13,18:30,Lecce,Udinese,0.4,1.4,0–2,2023-2024,355
36.0,Mon,2024-05-13,20:45,Fiorentina,Monza,2.5,0.7,2–1,2023-2024,356
37.0,Fri,2024-05-17,20:45,Fiorentina,Napoli,0.6,1.2,2–2,2023-2024,357
37.0,Sat,2024-05-18,18:00,Lecce,Atalanta,1.3,1.6,0–2,2023-2024,358
37.0,Sat,2024-05-18,20:45,Torino,Milan,0.9,1.9,3–1,2023-2024,359
37.0,Sun,2024-05-19,12:30,Sassuolo,Cagliari,0.3,1.5,0–2,2023-2024,360
37.0,Sun,2024-05-19,15:00,Monza,Frosinone,1.0,2.0,0–1,2023-2024,361
37.0,Sun,2024-05-19,15:00,Udinese,Empoli,1.2,0.8,1–1,2023-2024,362
37.0,Sun,2024-05-19,18:00,Inter,Lazio,1.4,0.6,1–1,2023-2024,363
37.0,Sun,2024-05-19,20:45,Roma,Genoa,0.8,0.5,1–0,2023-2024,364
37.0,Mon,2024-05-20,18:30,Salernitana,Hellas Verona,0.6,2.1,1–2,2023-2024,365
37.0,Mon,2024-05-20,20:45,Bologna,Juventus,1.4,0.7,3–3,2023-2024,366
38.0,Thu,2024-05-23,20:45,Cagliari,Fiorentina,1.9,2.0,2–3,2023-2024,367
38.0,Fri,2024-05-24,20:45,Genoa,Bologna,1.5,1.0,2–0,2023-2024,368
38.0,Sat,2024-05-25,18:00,Juventus,Monza,0.9,0.6,2–0,2023-2024,369
38.0,Sat,2024-05-25,20:45,Milan,Salernitana,3.0,1.7,3–3,2023-2024,370
38.0,Sun,2024-05-26,18:00,Atalanta,Torino,2.6,1.1,3–0,2023-2024,371
38.0,Sun,2024-05-26,18:00,Napoli,Lecce,1.5,0.5,0–0,2023-2024,372
38.0,Sun,2024-05-26,20:45,Lazio,Sassuolo,1.0,1.1,1–1,2023-2024,373
38.0,Sun,2024-05-26,20:45,Empoli,Roma,2.6,1.3,2–1,2023-2024,374
38.0,Sun,2024-05-26,20:45,Frosinone,Udinese,0.8,0.7,0–1,2023-2024,375
38.0,Sun,2024-05-26,20:45,Hellas Verona,Inter,1.7,2.4,2–2,2023-2024,376
29.0,Sun,2024-06-02,18:00,Atalanta,Fiorentina,1.7,1.2,2–3,2023-2024,377
