Wk,Day,Date,Time,Home,Away,xG,xG.1,Score,season,game_id
12.0,Sat,2017-11-04,20:45,Genoa,Sampdoria,1.3,1.6,0–2,2017-2018,108
12.0,Sun,2017-11-05,12:30,Inter,Torino,1.9,1.0,1–1,2017-2018,109
12.0,Sun,2017-11-05,15:00,Fiorentina,Roma,1.3,1.8,2–4,2017-2018,110
12.0,Sun,2017-11-05,15:00,Cagliari,Hellas Verona,2.2,1.2,2–1,2017-2018,111
12.0,Sun,2017-11-05,15:00,Juventus,Benevento,2.9,0.1,2–1,2017-2018,112
12.0,Sun,2017-11-05,15:00,Chievo,Napoli,0.5,0.7,0–0,2017-2018,113
12.0,Sun,2017-11-05,18:00,Atalanta,SPAL,0.9,0.8,1–1,2017-2018,114
12.0,Sun,2017-11-05,20:45,Sassuolo,Milan,0.3,1.3,0–2,2017-2018,115
13.0,Sat,2017-11-18,18:00,Roma,Lazio,1.6,1.2,2–1,2017-2018,116
13.0,Sat,2017-11-18,20:45,Napoli,Milan,1.5,0.6,2–1,2017-2018,117
13.0,Sun,2017-11-19,12:30,Crotone,Genoa,0.4,1.8,0–1,2017-2018,118
13.0,Sun,2017-11-19,15:00,Benevento,Sassuolo,1.4,2.9,1–2,2017-2018,119
13.0,Sun,2017-11-19,15:00,Torino,Chievo,2.9,1.3,1–1,2017-2018,120
13.0,Sun,2017-11-19,15:00,Udinese,Cagliari,0.9,0.9,0–1,2017-2018,121
13.0,Sun,2017-11-19,15:00,SPAL,Fiorentina,1.1,1.3,1–1,2017-2018,122
13.0,Sun,2017-11-19,15:00,Sampdoria,Juventus,1.6,2.0,3–2,2017-2018,123
13.0,Sun,2017-11-19,20:45,Inter,Atalanta,0.8,0.4,2–0,2017-2018,124
13.0,Mon,2017-11-20,20:45,Hellas Verona,Bologna,1.8,1.3,2–3,2017-2018,125
14.0,Sat,2017-11-25,15:00,Bologna,Sampdoria,1.3,1.4,3–0,2017-2018,126
14.0,Sat,2017-11-25,18:00,Sassuolo,Hellas Verona,1.5,1.7,0–2,2017-2018,127
14.0,Sat,2017-11-25,18:00,Chievo,SPAL,1.6,0.9,2–1,2017-2018,128
14.0,Sat,2017-11-25,20:45,Cagliari,Inter,1.4,1.2,1–3,2017-2018,129
14.0,Sun,2017-11-26,15:00,Udinese,Napoli,0.4,1.5,0–1,2017-2018,130
14.0,Sun,2017-11-26,15:00,Milan,Torino,1.2,0.9,0–0,2017-2018,131
14.0,Sun,2017-11-26,15:00,Genoa,Roma,1.2,1.2,1–1,2017-2018,132
14.0,Sun,2017-11-26,18:00,Lazio,Fiorentina,1.3,1.4,1–1,2017-2018,133
14.0,Sun,2017-11-26,20:45,Juventus,Crotone,2.2,0.1,3–0,2017-2018,134
14.0,Mon,2017-11-27,20:45,Atalanta,Benevento,1.1,0.6,1–0,2017-2018,135
15.0,Fri,2017-12-01,18:30,Roma,SPAL,4.3,1.1,3–1,2017-2018,136
15.0,Fri,2017-12-01,20:45,Napoli,Juventus,0.8,1.0,0–1,2017-2018,137
15.0,Sat,2017-12-02,20:45,Torino,Atalanta,0.6,1.1,1–1,2017-2018,138
15.0,Sun,2017-12-03,12:30,Benevento,Milan,1.2,1.9,2–2,2017-2018,139
15.0,Sun,2017-12-03,15:00,Inter,Chievo,3.1,0.8,5–0,2017-2018,140
15.0,Sun,2017-12-03,15:00,Bologna,Cagliari,1.4,1.4,1–1,2017-2018,141
15.0,Sun,2017-12-03,15:00,Fiorentina,Sassuolo,2.4,0.5,3–0,2017-2018,142
15.0,Sun,2017-12-03,20:45,Sampdoria,Lazio,1.2,1.9,1–2,2017-2018,143
15.0,Mon,2017-12-04,19:00,Crotone,Udinese,0.4,1.8,0–3,2017-2018,144
15.0,Mon,2017-12-04,21:00,Hellas Verona,Genoa,0.8,1.0,0–1,2017-2018,145
16.0,Sat,2017-12-09,18:00,Cagliari,Sampdoria,1.2,1.5,2–2,2017-2018,146
16.0,Sat,2017-12-09,20:45,Juventus,Inter,1.1,0.3,0–0,2017-2018,147
16.0,Sun,2017-12-10,12:30,Chievo,Roma,0.7,2.5,0–0,2017-2018,148
16.0,Sun,2017-12-10,15:00,SPAL,Hellas Verona,2.5,2.2,2–2,2017-2018,149
16.0,Sun,2017-12-10,15:00,Napoli,Fiorentina,1.0,0.2,0–0,2017-2018,150
16.0,Sun,2017-12-10,15:00,Udinese,Benevento,0.5,1.6,2–0,2017-2018,151
16.0,Sun,2017-12-10,18:00,Sassuolo,Crotone,1.7,0.8,2–1,2017-2018,152
16.0,Sun,2017-12-10,20:45,Milan,Bologna,0.9,1.1,2–1,2017-2018,153
16.0,Mon,2017-12-11,21:00,Lazio,Torino,1.7,1.0,1–3,2017-2018,154
16.0,Tue,2017-12-12,19:00,Genoa,Atalanta,1.4,1.2,1–2,2017-2018,155
17.0,Sat,2017-12-16,15:00,Inter,Udinese,2.3,2.8,1–3,2017-2018,156
17.0,Sat,2017-12-16,18:00,Torino,Napoli,1.0,1.8,1–3,2017-2018,157
17.0,Sat,2017-12-16,20:45,Roma,Cagliari,2.6,0.1,1–0,2017-2018,158
17.0,Sun,2017-12-17,12:30,Hellas Verona,Milan,1.2,2.1,3–0,2017-2018,159
17.0,Sun,2017-12-17,15:00,Bologna,Juventus,0.2,0.6,0–3,2017-2018,160
17.0,Sun,2017-12-17,15:00,Crotone,Chievo,1.9,1.0,1–0,2017-2018,161
17.0,Sun,2017-12-17,15:00,Fiorentina,Genoa,1.0,0.2,0–0,2017-2018,162
17.0,Sun,2017-12-17,15:00,Sampdoria,Sassuolo,1.2,1.7,0–1,2017-2018,163
17.0,Sun,2017-12-17,18:00,Benevento,SPAL,1.0,2.2,1–2,2017-2018,164
17.0,Sun,2017-12-17,20:45,Atalanta,Lazio,2.3,1.6,3–3,2017-2018,165
18.0,Fri,2017-12-22,18:00,Chievo,Bologna,2.2,1.5,2–3,2017-2018,166
18.0,Fri,2017-12-22,20:45,Cagliari,Fiorentina,0.3,1.8,0–1,2017-2018,167
18.0,Sat,2017-12-23,12:30,Lazio,Crotone,3.6,0.5,4–0,2017-2018,168
18.0,Sat,2017-12-23,15:00,Sassuolo,Inter,0.9,1.6,1–0,2017-2018,169
18.0,Sat,2017-12-23,15:00,SPAL,Torino,1.4,1.4,2–2,2017-2018,170
18.0,Sat,2017-12-23,15:00,Udinese,Hellas Verona,2.8,0.2,4–0,2017-2018,171
18.0,Sat,2017-12-23,15:00,Genoa,Benevento,3.1,0.9,1–0,2017-2018,172
18.0,Sat,2017-12-23,15:00,Napoli,Sampdoria,2.5,1.0,3–2,2017-2018,173
18.0,Sat,2017-12-23,18:00,Milan,Atalanta,1.2,1.6,0–2,2017-2018,174
18.0,Sat,2017-12-23,20:45,Juventus,Roma,2.0,2.1,1–0,2017-2018,175
19.0,Fri,2017-12-29,20:45,Crotone,Napoli,0.1,1.2,0–1,2017-2018,176
19.0,Sat,2017-12-30,12:30,Fiorentina,Milan,1.9,0.9,1–1,2017-2018,177
19.0,Sat,2017-12-30,15:00,Sampdoria,SPAL,2.3,0.6,2–0,2017-2018,178
19.0,Sat,2017-12-30,15:00,Atalanta,Cagliari,2.8,0.9,1–2,2017-2018,179
19.0,Sat,2017-12-30,15:00,Torino,Genoa,1.0,0.1,0–0,2017-2018,180
19.0,Sat,2017-12-30,15:00,Benevento,Chievo,1.4,1.1,1–0,2017-2018,181
19.0,Sat,2017-12-30,15:00,Roma,Sassuolo,1.4,0.7,1–1,2017-2018,182
19.0,Sat,2017-12-30,15:00,Bologna,Udinese,1.0,1.1,1–2,2017-2018,183
19.0,Sat,2017-12-30,18:00,Inter,Lazio,0.7,0.9,0–0,2017-2018,184
19.0,Sat,2017-12-30,20:45,Hellas Verona,Juventus,0.1,1.3,1–3,2017-2018,185
20.0,Fri,2018-01-05,18:00,Chievo,Udinese,0.5,0.5,1–1,2017-2018,186
20.0,Fri,2018-01-05,20:45,Fiorentina,Inter,1.4,1.4,1–1,2017-2018,187
20.0,Sat,2018-01-06,12:30,Torino,Bologna,2.4,1.1,3–0,2017-2018,188
20.0,Sat,2018-01-06,15:00,Genoa,Sassuolo,0.5,0.8,1–0,2017-2018,189
20.0,Sat,2018-01-06,15:00,Napoli,Hellas Verona,2.5,0.1,2–0,2017-2018,190
20.0,Sat,2018-01-06,15:00,SPAL,Lazio,2.4,2.1,2–5,2017-2018,191
20.0,Sat,2018-01-06,15:00,Milan,Crotone,1.9,0.7,1–0,2017-2018,192
20.0,Sat,2018-01-06,15:00,Benevento,Sampdoria,1.6,1.1,3–2,2017-2018,193
20.0,Sat,2018-01-06,18:00,Roma,Atalanta,0.9,0.7,1–2,2017-2018,194
20.0,Sat,2018-01-06,20:45,Cagliari,Juventus,0.5,1.5,0–1,2017-2018,195
21.0,Sun,2018-01-21,12:30,Atalanta,Napoli,0.7,1.3,0–1,2017-2018,196
21.0,Sun,2018-01-21,15:00,Sassuolo,Torino,1.4,0.9,1–1,2017-2018,197
21.0,Sun,2018-01-21,15:00,Lazio,Chievo,1.0,0.5,5–1,2017-2018,198
21.0,Sun,2018-01-21,15:00,Hellas Verona,Crotone,1.2,1.1,0–3,2017-2018,199
21.0,Sun,2018-01-21,15:00,Sampdoria,Fiorentina,2.1,1.8,3–1,2017-2018,200
21.0,Sun,2018-01-21,15:00,Bologna,Benevento,1.6,0.6,3–0,2017-2018,201
21.0,Sun,2018-01-21,15:00,Udinese,SPAL,0.4,1.1,1–1,2017-2018,202
21.0,Sun,2018-01-21,18:00,Cagliari,Milan,0.7,1.9,1–2,2017-2018,203
21.0,Sun,2018-01-21,20:45,Inter,Roma,1.4,0.6,1–1,2017-2018,204
21.0,Mon,2018-01-22,20:45,Juventus,Genoa,1.4,0.3,1–0,2017-2018,205
12.0,Wed,2018-01-24,18:30,Lazio,Udinese,1.4,0.8,3–0,2017-2018,206
3.0,Wed,2018-01-24,20:45,Sampdoria,Roma,1.6,2.8,1–1,2017-2018,207
22.0,Sat,2018-01-27,18:00,Sassuolo,Atalanta,1.0,2.1,0–3,2017-2018,208
22.0,Sat,2018-01-27,20:45,Chievo,Juventus,0.1,1.0,0–2,2017-2018,209
22.0,Sun,2018-01-28,12:30,SPAL,Inter,1.1,0.6,1–1,2017-2018,210
22.0,Sun,2018-01-28,15:00,Napoli,Bologna,1.5,1.2,3–1,2017-2018,211
22.0,Sun,2018-01-28,15:00,Genoa,Udinese,1.9,0.2,0–1,2017-2018,212
22.0,Sun,2018-01-28,15:00,Torino,Benevento,1.6,0.3,3–0,2017-2018,213
22.0,Sun,2018-01-28,15:00,Fiorentina,Hellas Verona,1.7,1.9,1–4,2017-2018,214
22.0,Sun,2018-01-28,15:00,Crotone,Cagliari,1.4,0.4,1–1,2017-2018,215
22.0,Sun,2018-01-28,18:00,Milan,Lazio,1.2,0.7,2–1,2017-2018,216
22.0,Sun,2018-01-28,20:45,Roma,Sampdoria,2.5,1.6,0–1,2017-2018,217
23.0,Sat,2018-02-03,18:00,Sampdoria,Torino,0.4,1.3,1–1,2017-2018,218
23.0,Sat,2018-02-03,20:45,Inter,Crotone,0.6,0.8,1–1,2017-2018,219
23.0,Sun,2018-02-04,12:30,Hellas Verona,Roma,0.4,1.8,0–1,2017-2018,220
23.0,Sun,2018-02-04,15:00,Udinese,Milan,1.3,0.8,1–1,2017-2018,221
23.0,Sun,2018-02-04,15:00,Atalanta,Chievo,2.2,0.2,1–0,2017-2018,222
23.0,Sun,2018-02-04,15:00,Bologna,Fiorentina,0.4,1.0,1–2,2017-2018,223
23.0,Sun,2018-02-04,15:00,Juventus,Sassuolo,2.3,0.3,7–0,2017-2018,224
23.0,Sun,2018-02-04,15:00,Cagliari,SPAL,1.8,0.6,2–0,2017-2018,225
23.0,Sun,2018-02-04,20:45,Benevento,Napoli,1.0,1.9,0–2,2017-2018,226
23.0,Mon,2018-02-05,20:45,Lazio,Genoa,1.0,0.7,1–2,2017-2018,227
24.0,Fri,2018-02-09,20:45,Fiorentina,Juventus,1.1,0.5,0–2,2017-2018,228
24.0,Sat,2018-02-10,15:00,SPAL,Milan,0.6,2.2,0–4,2017-2018,229
24.0,Sat,2018-02-10,18:00,Crotone,Atalanta,1.0,1.3,1–1,2017-2018,230
24.0,Sat,2018-02-10,20:45,Napoli,Lazio,2.3,0.9,4–1,2017-2018,231
24.0,Sun,2018-02-11,12:30,Sassuolo,Cagliari,1.3,0.2,0–0,2017-2018,232
24.0,Sun,2018-02-11,15:00,Inter,Bologna,2.2,0.6,2–1,2017-2018,233
24.0,Sun,2018-02-11,15:00,Chievo,Genoa,0.3,0.7,0–1,2017-2018,234
24.0,Sun,2018-02-11,15:00,Sampdoria,Hellas Verona,3.8,0.3,2–0,2017-2018,235
24.0,Sun,2018-02-11,15:00,Torino,Udinese,0.9,0.8,2–0,2017-2018,236
24.0,Sun,2018-02-11,20:45,Roma,Benevento,2.5,0.7,5–2,2017-2018,237
25.0,Sat,2018-02-17,15:00,Udinese,Roma,0.4,1.7,0–2,2017-2018,238
25.0,Sat,2018-02-17,18:00,Chievo,Cagliari,0.5,0.5,2–1,2017-2018,239
25.0,Sat,2018-02-17,20:45,Genoa,Inter,0.6,1.1,2–0,2017-2018,240
25.0,Sun,2018-02-18,12:30,Torino,Juventus,0.3,1.4,0–1,2017-2018,241
25.0,Sun,2018-02-18,15:00,Napoli,SPAL,1.6,0.1,1–0,2017-2018,242
25.0,Sun,2018-02-18,15:00,Benevento,Crotone,1.4,2.1,3–2,2017-2018,243
25.0,Sun,2018-02-18,15:00,Bologna,Sassuolo,1.3,2.8,2–1,2017-2018,244
25.0,Sun,2018-02-18,18:00,Atalanta,Fiorentina,0.4,1.5,1–1,2017-2018,245
25.0,Sun,2018-02-18,20:45,Milan,Sampdoria,1.9,0.7,1–0,2017-2018,246
25.0,Mon,2018-02-19,20:45,Lazio,Hellas Verona,2.2,0.2,2–0,2017-2018,247
26.0,Sat,2018-02-24,18:00,Bologna,Genoa,1.7,0.9,2–0,2017-2018,248
26.0,Sat,2018-02-24,20:45,Inter,Benevento,0.6,0.4,2–0,2017-2018,249
26.0,Sun,2018-02-25,12:30,Crotone,SPAL,1.3,1.9,2–3,2017-2018,250
26.0,Sun,2018-02-25,15:00,Sampdoria,Udinese,1.0,1.1,2–1,2017-2018,251
26.0,Sun,2018-02-25,15:00,Sassuolo,Lazio,0.7,1.3,0–3,2017-2018,252
26.0,Sun,2018-02-25,15:00,Fiorentina,Chievo,1.4,0.4,1–0,2017-2018,253
26.0,Sun,2018-02-25,15:00,Hellas Verona,Torino,0.8,1.4,2–1,2017-2018,254
26.0,Sun,2018-02-25,20:45,Roma,Milan,0.7,1.6,0–2,2017-2018,255
26.0,Mon,2018-02-26,20:45,Cagliari,Napoli,0.5,3.2,0–5,2017-2018,256
27.0,Sat,2018-03-03,15:00,SPAL,Bologna,0.6,1.2,1–0,2017-2018,257
27.0,Sat,2018-03-03,18:00,Lazio,Juventus,0.2,0.8,0–1,2017-2018,258
27.0,Sat,2018-03-03,20:45,Napoli,Roma,2.5,1.3,2–4,2017-2018,259
28.0,Fri,2018-03-09,20:45,Roma,Torino,1.3,0.6,3–0,2017-2018,260
28.0,Sat,2018-03-10,20:45,Hellas Verona,Chievo,0.3,0.7,1–0,2017-2018,261
28.0,Sun,2018-03-11,12:30,Fiorentina,Benevento,1.6,1.1,1–0,2017-2018,262
28.0,Sun,2018-03-11,15:00,Juventus,Udinese,1.8,0.2,2–0,2017-2018,263
28.0,Sun,2018-03-11,15:00,Cagliari,Lazio,1.6,0.7,2–2,2017-2018,264
28.0,Sun,2018-03-11,15:00,Crotone,Sampdoria,2.4,0.9,4–1,2017-2018,265
28.0,Sun,2018-03-11,15:00,Sassuolo,SPAL,2.2,0.5,1–1,2017-2018,266
28.0,Sun,2018-03-11,15:00,Bologna,Atalanta,0.6,1.4,0–1,2017-2018,267
28.0,Sun,2018-03-11,18:00,Genoa,Milan,0.8,0.7,0–1,2017-2018,268
28.0,Sun,2018-03-11,20:45,Inter,Napoli,0.2,0.8,0–0,2017-2018,269
26.0,Wed,2018-03-14,18:00,Juventus,Atalanta,1.5,0.4,2–0,2017-2018,270
29.0,Sat,2018-03-17,18:00,Udinese,Sassuolo,0.4,0.8,1–2,2017-2018,271
29.0,Sat,2018-03-17,20:45,SPAL,Juventus,0.1,0.8,0–0,2017-2018,272
29.0,Sun,2018-03-18,12:30,Sampdoria,Inter,0.6,3.7,0–5,2017-2018,273
29.0,Sun,2018-03-18,15:00,Torino,Fiorentina,0.6,2.1,1–2,2017-2018,274
29.0,Sun,2018-03-18,15:00,Crotone,Roma,0.9,2.3,0–2,2017-2018,275
29.0,Sun,2018-03-18,15:00,Benevento,Cagliari,1.8,2.0,1–2,2017-2018,276
29.0,Sun,2018-03-18,15:00,Hellas Verona,Atalanta,0.3,4.2,0–5,2017-2018,277
